show_id,type,title,director,cast,country,release_year,rating,duration,listed_in,language,imdb_score,rotten_tomatoes_score,date_added,budget_millions,views_millions,revenue_millions,user_rating,number_of_reviews,episodes,average_episode_duration,production_house,age_certification,awards_won,awards_nominated,is_netflix_original,popularity_score,trending_rank,content_warning,subtitle_languages,audio_languages,hdr_available,uhd_available,mobile_downloads,offline_viewing
s66,Movie,Chronicles of I Care a Lot 17: Reloaded,Director 1908,Actor 1642,India,1994,UR,180 min,"Thrillers, Historical Dramas, Cult Movies, Dramas",Russian,4.6,100.0,2023-02-26,332.5,1629.0,285.5,3.0,1378,,,Production Co. 988,UR,35,35,False,197.8,451.0,Sexual Content,42,7,False,False,False,True
s67,Reality Show,Beyond the Narcos Reality: A New Beginning,Director 3424,"Actor 2881, Actor 596, Actor 6505, Actor 8117, Actor 3053, Actor 4743, Actor 614, Actor 152, Actor 4889, Actor 9306, Actor 9876, Actor 1759, Actor 5490, Actor 4663, Actor 7445",Italy,2024,TV-PG,2 Seasons,"Dramas, Medical Dramas, Docuseries, Sci-Fi & Fantasy",Swedish,5.8,62.7,2017-12-18,172.3,1695.3,844.2,2.0,50564,7.0,36 min,Production Co. 167,TV-PG,29,32,True,124.9,173.0,,44,25,True,True,False,False
s68,TV Show,The Last Emily in Paris: The Reckoning,Director 1152,"Actor 5302, Actor 4065, Actor 112, Actor 4273, Actor 6285, Actor 3859, Actor 7320, Actor 4375",Israel,1997,G,3 Seasons,"Stand-Up Comedy, Action & Adventure, Romantic Movies",Vietnamese,5.5,42.8,2018-01-26,40.4,480.3,344.1,3.3,94274,26.0,30 min,Production Co. 64,G,7,59,False,106.4,352.0,,50,10,True,False,False,True
s69,Documentary,Chronicles of Icarus,Director 3061,"Actor 8999, Actor 7715, Actor 8807, Actor 3579, Actor 4055, Actor 9762, Actor 1342",Indonesia,2019,NC-17,1 Season,"Legal Dramas, TV Comedies, Comedies, Documentaries",Swedish,4.8,85.4,2022-10-17,1.1,0.1,0.0,3.8,16209,,,Production Co. 849,NC-17,35,64,True,35.5,77.0,,34,15,True,True,False,True
s70,Stand-up Comedy,Return of Trevor Noah: Afraid of the Dark,Director 4205,"Actor 7485, Actor 9240, Actor 946, Actor 9156, Actor 7576, Actor 5050, Actor 357",South Korea,2012,TV-Y7-FV,139 min,"Romantic Movies, Action & Adventure, LGBTQ Movies, Comedies",Danish,8.2,88.2,2017-06-24,156.1,1534.9,943.3,5.0,11892,,,Production Co. 434,TV-Y7-FV,22,22,True,121.9,,Flashing Lights,31,2,False,False,True,True
s71,Limited Series,Secrets of the The Night Agent Chronicles Forever,Director 3093,"Actor 1315, Actor 8836, Actor 2179, Actor 5698, Actor 1944, Actor 2925, Actor 8803",Egypt,2010,TV-PG,2 Seasons,"Legal Dramas, Dramas, Reality TV, Action & Adventure",Dutch,8.7,65.4,2021-01-11,29.1,524.4,274.7,3.9,5979,13.0,44 min,Production Co. 690,TV-PG,34,54,False,87.8,,Self-Harm,10,9,True,True,True,False
s72,TV Show,Chronicles of The Crown: The Reckoning,Director 276,"Actor 9795, Actor 798, Actor 4010, Actor 725, Actor 6591, Actor 7192, Actor 3840, Actor 8844",Poland,2014,TV-Y,7 Seasons,"Classic Movies, Dramas",Danish,7.5,64.9,2022-08-29,61.7,742.4,74.9,4.3,132113,13.0,29 min,Production Co. 836,TV-Y,36,40,False,93.8,449.0,,34,8,False,False,False,True
s73,Movie,Legend of Leave the World Behind: Origins,Director 3500,"Actor 8121, Actor 769, Actor 5643, Actor 6245, Actor 8593, Actor 5223, Actor 6822, Actor 6689, Actor 2445",Colombia,1989,G,179 min,"TV Dramas, Independent Movies, Fantasy Series",Indonesian,5.5,100.0,2023-01-08,265.5,98.3,55.3,3.7,124150,,,Production Co. 247,G,14,38,True,43.7,,Smoking,27,14,True,False,True,False
s74,Animated Series,Secrets of the The Umbrella Academy Animated,Director 758,"Actor 3121, Actor 845, Actor 4399, Actor 6180, Actor 9912, Actor 9879, Actor 648, Actor 1193, Actor 3083",Spain,1996,NR,1 Season,"Historical Dramas, LGBTQ Movies",Italian,8.8,72.1,2020-02-28,53.8,780.8,541.1,4.1,87304,13.0,73 min,Production Co. 16,NR,13,24,True,162.9,,Drug Use,45,20,True,False,True,False
s75,Movie,Return of Red Notice Returns,Director 2143,"Actor 8402, Actor 8148, Actor 7636, Actor 1616, Actor 7693, Actor 5247",Philippines,1980,TV-MA,74 min,"TV Comedies, Teen TV Shows",Japanese,5.1,26.0,2019-06-17,303.9,1465.6,297.2,4.0,108529,,,Production Co. 47,TV-MA,36,36,True,47.9,284.0,,47,14,False,True,True,False
s76,Movie,Return of The Devil All the Time: Reloaded,Director 4511,"Actor 5531, Actor 4217, Actor 8006, Actor 8038, Actor 7551, Actor 2757, Actor 5771, Actor 2774, Actor 2294, Actor 8955, Actor 8001",Spain,1986,NR,83 min,"Fantasy Series, Classic Movies",Norwegian,6.9,41.1,2021-08-07,278.9,924.5,185.3,5.0,137368,,,Production Co. 35,NR,4,6,True,78.0,432.0,Language,46,5,True,True,False,False
s77,TV Show,Legend of Money Heist,Director 3997,Actor 109,South Africa,1981,TV-Y7-FV,1 Season,"Action & Adventure, Anime, Legal Dramas, Sci-Fi & Fantasy",Swedish,5.7,32.9,2023-05-24,108.1,326.9,75.7,3.7,140460,13.0,16 min,Production Co. 515,TV-Y7-FV,27,27,True,57.1,,Drug Use,13,20,False,False,False,False
s78,Movie,Secrets of the The Platform,Director 1993,"Actor 3701, Actor 4915, Actor 1321, Actor 520, Actor 1532, Actor 6641, Actor 6214, Actor 6180, Actor 9056, Actor 7799, Actor 920, Actor 155",Belgium,2001,R,219 min,"Crime TV Shows, Political Dramas",English,8.3,85.7,2022-05-03,29.3,272.7,22.1,4.5,113766,,,Production Co. 661,R,21,72,True,115.9,,Drug Use,14,29,False,False,True,True
s79,Movie,Legend of The Kissing Booth: A New Beginning,Director 2577,Actor 3395,India,1985,TV-Y,162 min,"TV Horror, Comedies",Italian,3.7,50.6,2018-01-04,327.4,1983.0,1081.9,5.0,78473,,,Production Co. 167,TV-Y,36,36,False,156.7,277.0,,48,5,True,False,True,True
s80,Documentary,Chronicles of Fyre Returns,Director 4880,"Actor 5348, Actor 486, Actor 4479, Actor 7382, Actor 8039, Actor 3738, Actor 5830",Russia,1982,TV-G,2 Seasons,"TV Sci-Fi & Fantasy, Independent Movies, TV Dramas, Crime TV Shows",Dutch,5.3,74.6,2022-10-14,156.9,660.5,359.4,3.1,77451,,,Production Co. 818,TV-G,15,15,True,81.3,195.0,,10,24,False,False,False,True
s81,TV Show,The Last Narcos,Director 2210,"Actor 2171, Actor 1431",Germany,2001,TV-Y7-FV,11 Seasons,"TV Sci-Fi & Fantasy, TV Thrillers",Italian,4.5,90.5,2020-01-14,122.5,169.2,100.7,3.7,146030,21.0,47 min,Production Co. 418,TV-Y7-FV,6,6,True,46.7,48.0,,21,28,False,True,False,False
s82,Movie,Interceptor 18: Reloaded,Director 4269,"Actor 6238, Actor 2778, Actor 2275",Israel,2023,R,109 min,"Stand-Up Comedy, Sci-Fi & Fantasy, Political Dramas",Vietnamese,6.9,55.2,2022-05-31,153.8,916.1,236.0,4.9,38275,,,Production Co. 65,R,10,55,False,139.1,248.0,Self-Harm,17,8,False,True,False,True
s83,Movie,Secrets of the Enola Holmes 13 Returns,Director 3113,"Actor 5400, Actor 7213, Actor 5485, Actor 7056, Actor 9739, Actor 2231, Actor 4923, Actor 5254, Actor 9884, Actor 3291, Actor 7849, Actor 5148, Actor 2911",Norway,2024,TV-Y7-FV,202 min,"Teen TV Shows, Sports Movies, Political Dramas, Music & Musicals",Hebrew,7.8,0.0,2022-12-15,142.2,614.4,62.6,4.3,85449,,,Production Co. 386,TV-Y7-FV,17,50,False,57.7,289.0,Smoking,12,22,True,False,True,False
s84,Movie,Red Notice Forever,Director 4091,"Actor 4962, Actor 3966, Actor 4140",South Africa,1993,TV-Y7,143 min,"TV Sci-Fi & Fantasy, TV Dramas",Tagalog,4.4,91.0,2023-07-19,137.2,828.0,122.7,3.0,19409,,,Production Co. 460,TV-Y7,38,61,False,116.1,473.0,,27,18,True,False,True,True
s85,Movie,Beyond the I Care a Lot: Origins,Director 363,"Actor 6548, Actor 5433, Actor 7053, Actor 1736, Actor 173, Actor 1616, Actor 4240, Actor 3638, Actor 8367, Actor 8500",Colombia,1982,Unrated,152 min,"TV Thrillers, TV Comedies",Arabic,8.3,50.2,2023-04-04,151.1,395.7,30.7,3.4,102553,,,Production Co. 475,Unrated,37,64,True,108.4,13.0,Nudity,27,30,True,True,True,False
s86,Movie,Secrets of the Don't Look Up: Reloaded,Director 3957,"Actor 7802, Actor 1600, Actor 7179, Actor 7413, Actor 5226, Actor 1101",South Africa,2023,TV-MA,193 min,"Children & Family, Documentaries, Anime",Mandarin,6.0,80.5,2021-11-04,94.8,130.1,37.3,3.7,89955,,,Production Co. 664,TV-MA,6,21,True,26.0,283.0,Smoking,28,15,True,False,True,True
s87,Movie,Return of Enola Holmes 2 20: Reloaded,Director 4852,"Actor 6371, Actor 73, Actor 3520, Actor 3372, Actor 4561, Actor 1026, Actor 9460",Denmark,2003,TV-14,109 min,Fantasy Series,Spanish,6.6,39.5,2021-01-15,89.4,411.2,78.6,4.4,49030,,,Production Co. 375,TV-14,20,25,False,58.2,344.0,Smoking,41,11,False,False,True,False
s88,Movie,Glass Onion: Origins,Director 2437,"Actor 9670, Actor 1389, Actor 2195, Actor 5132, Actor 1932, Actor 3909, Actor 5004, Actor 1917, Actor 3000, Actor 6117, Actor 2317, Actor 8370, Actor 6365, Actor 6853, Actor 9772",Netherlands,2001,PG,114 min,"TV Dramas, TV Sci-Fi & Fantasy",English,6.4,48.7,2023-07-22,6.6,214.1,138.4,4.1,48714,,,Production Co. 499,PG,40,68,True,71.3,251.0,Adult Content,21,27,False,True,False,True
s89,Reality Show,Chronicles of 3 Body Problem Reality 13,Director 4029,"Actor 7273, Actor 8007, Actor 2741, Actor 1355, Actor 9264, Actor 506, Actor 3614",Argentina,1993,NC-17,2 Seasons,"Children & Family, Sci-Fi & Fantasy, Reality TV",Italian,4.7,50.6,2020-08-02,109.0,565.1,150.6,4.0,140950,13.0,25 min,Production Co. 800,NC-17,29,72,False,52.2,58.0,Nudity,50,18,False,True,False,True
s90,Documentary,The Last Fyre: Reloaded,Director 265,"Actor 4306, Actor 5712, Actor 1426, Actor 7194, Actor 1924, Actor 3883, Actor 3439, Actor 9633",South Korea,1983,PG-13,2 Seasons,"TV Sci-Fi & Fantasy, Horror Movies, Dramas",Japanese,7.8,24.2,2019-05-04,78.5,809.5,462.7,1.8,54184,,,Production Co. 834,PG-13,13,13,False,86.5,306.0,Self-Harm,46,10,False,False,True,True
s91,Movie,The Last The School for Good and Evil: Origins,Director 1088,"Actor 2397, Actor 5278, Actor 4056, Actor 6435",Brazil,2014,TV-Y,158 min,"Faith & Spirituality, Sci-Fi & Fantasy, TV Mysteries, TV Dramas",Swedish,7.3,62.5,2023-11-13,265.9,878.4,206.0,2.4,118506,,,Production Co. 78,TV-Y,40,40,False,99.1,143.0,Self-Harm,30,16,False,True,True,False
s92,TV Show,Sweet Magnolias 18 Forever,Director 3520,"Actor 3471, Actor 8106, Actor 4400, Actor 5290, Actor 4647, Actor 5534, Actor 8968, Actor 9469, Actor 2140, Actor 9276, Actor 7952, Actor 5632, Actor 794, Actor 753",Denmark,2023,TV-14,5 Seasons,Docuseries,Turkish,7.9,38.9,2018-06-11,44.0,550.4,228.1,3.5,4288,7.0,74 min,Production Co. 879,TV-14,10,56,False,54.9,491.0,,59,5,False,True,False,True
s93,Movie,Secrets of the Hustle 6: A New Beginning,Director 2503,"Actor 3837, Actor 7033, Actor 1495, Actor 1560, Actor 18, Actor 3497, Actor 7813, Actor 1277, Actor 2175, Actor 9727, Actor 3706, Actor 8511",Spain,2007,TV-Y7-FV,165 min,"Action & Adventure, Thrillers, Documentaries, TV Sci-Fi & Fantasy",Arabic,9.2,32.9,2020-06-11,95.8,388.3,172.3,4.5,34668,,,Production Co. 490,TV-Y7-FV,4,29,False,60.7,413.0,Self-Harm,24,29,False,True,False,True
s94,TV Show,The Last House of Cards: A New Beginning,Director 1345,"Actor 5754, Actor 3491, Actor 2481, Actor 6746, Actor 7249, Actor 3560, Actor 1421, Actor 1647",South Africa,2021,R,4 Seasons,"Documentaries, TV Dramas",Finnish,7.4,97.1,2022-11-04,20.4,42.3,22.6,4.3,92172,17.0,35 min,Production Co. 811,R,8,31,False,43.1,128.0,,47,20,False,True,False,True
s95,Reality Show,Beyond the Sex Education Reality: A New Beginning,Director 4055,"Actor 1848, Actor 3950, Actor 8186, Actor 9731, Actor 1164, Actor 8656, Actor 198",Poland,2003,G,2 Seasons,"Teen TV Shows, Dramas, TV Dramas",Korean,7.9,100.0,2018-09-07,76.4,563.8,99.2,2.3,149017,17.0,38 min,Production Co. 560,G,11,60,True,130.0,35.0,Drug Use,3,30,True,False,False,False
s96,Movie,Beyond the Enola Holmes 2: Origins,Director 685,"Actor 1295, Actor 8378, Actor 3330, Actor 2546, Actor 8789",Colombia,1996,NC-17,219 min,"TV Horror, Comedies, Stand-Up Comedy",Mandarin,4.1,100.0,2019-02-10,221.4,170.2,65.0,4.9,114704,,,Production Co. 748,NC-17,15,15,True,56.8,223.0,,39,2,False,True,True,True
s97,Movie,Beyond the Enola Holmes 16 Returns,Director 4238,"Actor 4248, Actor 2736, Actor 6093, Actor 2080, Actor 4404, Actor 1935, Actor 481, Actor 5489, Actor 7035, Actor 4457, Actor 8583, Actor 1047, Actor 4309",Belgium,2003,Unrated,127 min,Political Dramas,Danish,7.5,43.7,2021-11-12,96.3,304.6,67.0,2.6,119347,,,Production Co. 524,Unrated,23,23,False,36.1,,Adult Content,17,25,True,True,True,True
s98,TV Show,Ozark: Reloaded,Director 3865,"Actor 6275, Actor 2459, Actor 2933, Actor 580, Actor 9059, Actor 6871",Belgium,1981,NC-17,11 Seasons,"Teen TV Shows, Music & Musicals",Norwegian,4.1,18.0,2016-07-07,106.8,854.5,680.7,2.2,109139,14.0,32 min,Production Co. 846,NC-17,4,73,False,65.7,345.0,Adult Content,15,26,True,False,True,False
s99,TV Show,Squid Game Returns,Director 4531,"Actor 131, Actor 6045, Actor 3288, Actor 4778, Actor 9238, Actor 4980, Actor 3975, Actor 7601",Germany,2015,NR,9 Seasons,"Political Dramas, International Movies, Fantasy Series",Mandarin,5.9,59.4,2016-12-19,76.2,515.1,173.5,4.3,64278,8.0,15 min,Production Co. 955,NR,26,26,True,79.8,326.0,Violence,22,1,False,False,True,True
s100,Movie,Chronicles of The Pale Blue Eye: A New Beginning,Director 2293,"Actor 720, Actor 3793",Japan,1999,TV-Y7-FV,124 min,"TV Comedies, Docuseries, Crime TV Shows, Cult Movies",Norwegian,6.6,74.1,2017-08-06,218.4,417.5,242.8,4.5,132514,,,Production Co. 137,TV-Y7-FV,40,50,True,46.2,32.0,Adult Content,16,10,False,False,False,False
s101,Movie,Return of The Adam Project: The Reckoning,Director 1116,"Actor 9580, Actor 1786, Actor 2547, Actor 1732, Actor 2694, Actor 7366, Actor 7636, Actor 5146, Actor 6661, Actor 1979, Actor 8781, Actor 5871, Actor 3402",India,1981,NC-17,134 min,"Stand-Up Comedy, Docuseries, Romantic Movies, Documentaries",Spanish,5.5,100.0,2018-04-10,329.9,1827.3,627.3,5.0,23723,,,Production Co. 162,NC-17,19,77,True,141.9,439.0,Language,46,8,False,False,True,False
s102,TV Show,The Queen's Gambit: A New Beginning,Director 3705,"Actor 9014, Actor 4094, Actor 1552, Actor 7571, Actor 1670, Actor 2291, Actor 1990, Actor 196, Actor 1011",Spain,2024,Unrated,10 Seasons,"Dramas, International Movies",Vietnamese,7.0,75.0,2020-07-14,142.2,550.9,170.5,2.7,105030,15.0,58 min,Production Co. 646,Unrated,5,74,False,119.6,,Language,13,29,False,True,True,False
s103,Documentary,The Last Wild Wild Country: A New Beginning,Director 4702,"Actor 6472, Actor 8129, Actor 484, Actor 6271, Actor 6991, Actor 2832, Actor 5800",Ireland,2004,TV-Y,2 Seasons,"Independent Movies, Sci-Fi & Fantasy",English,4.7,74.3,2017-11-19,161.7,1429.8,202.1,5.0,73382,,,Production Co. 457,TV-Y,9,9,True,110.1,256.0,Smoking,31,2,True,False,False,True
s104,Movie,Chronicles of The School for Good and Evil: Reloaded,Director 4454,"Actor 320, Actor 6267, Actor 5884, Actor 7860, Actor 8922, Actor 7941, Actor 5637, Actor 9268, Actor 8232, Actor 5270, Actor 6364, Actor 4431, Actor 2947",Belgium,2024,TV-MA,90 min,Teen TV Shows,Turkish,1.3,32.9,2023-01-27,37.4,64.1,6.2,4.3,57434,,,Production Co. 31,TV-MA,17,17,False,15.5,393.0,Drug Use,11,4,True,True,False,True
s105,Movie,Legend of The Devil All the Time Forever,Director 1424,"Actor 3876, Actor 9708, Actor 5211",Norway,1990,NR,142 min,"Anime, TV Action & Adventure, Faith & Spirituality",Vietnamese,5.2,39.5,2019-12-24,62.6,445.3,96.0,2.9,147635,,,Production Co. 972,NR,12,63,False,55.9,20.0,Drug Use,39,8,True,False,True,False
s106,Stand-up Comedy,Chronicles of Bill Burr: Paper Tiger Returns,Director 2651,Actor 360,Thailand,2016,UR,66 min,"Faith & Spirituality, Documentaries",French,3.0,53.5,2017-12-27,32.0,688.7,442.7,2.5,137985,,,Production Co. 882,UR,23,23,False,68.4,,,7,11,False,False,True,True
s107,Movie,Enola Holmes 2,Director 2600,"Actor 9208, Actor 5847, Actor 3658",United States,1984,NR,141 min,"TV Dramas, Stand-Up Comedy",Hebrew,4.0,80.5,2023-04-13,226.3,643.7,423.5,2.3,77225,,,Production Co. 131,NR,11,11,False,93.5,,,3,6,False,True,True,False
s108,Movie,Secrets of the Da 5 Bloods: Reloaded,Director 2618,"Actor 1454, Actor 5501, Actor 7318",Mexico,2021,G,76 min,Romantic Movies,Italian,7.3,82.7,2019-11-21,283.2,291.9,195.3,2.9,54987,,,Production Co. 256,G,4,44,False,71.8,,Violence,25,15,False,True,False,False
s109,Movie,Secrets of the Interceptor: The Reckoning,Director 4736,"Actor 3696, Actor 2665, Actor 7394, Actor 1208, Actor 548, Actor 4832, Actor 329, Actor 5222, Actor 4279, Actor 1716, Actor 1216",Sweden,1994,TV-MA,147 min,"Horror Movies, TV Dramas, Comedies",Malay,6.4,56.6,2021-05-17,17.2,196.5,15.1,3.9,143424,,,Production Co. 965,TV-MA,5,43,False,48.8,,,11,20,False,True,True,True
s110,Movie,Chronicles of The Gray Man Forever,Director 4540,"Actor 8850, Actor 4347, Actor 4613, Actor 4873, Actor 3892, Actor 1572, Actor 814, Actor 6438, Actor 9368, Actor 9006, Actor 8044, Actor 2517",Australia,2015,R,194 min,TV Comedies,Mandarin,5.4,37.7,2023-10-26,144.5,764.0,333.1,3.6,1020,,,Production Co. 438,R,5,37,False,129.0,14.0,,19,3,False,True,False,False
s111,Movie,Return of Rebel Moon: The Final Chapter,Director 4458,"Actor 3030, Actor 6079, Actor 6250, Actor 6053, Actor 3057, Actor 7304, Actor 732",United Kingdom,1988,UR,108 min,"TV Thrillers, Docuseries, Romantic Movies",Polish,4.9,38.1,2017-01-08,24.7,102.9,41.8,3.4,59328,,,Production Co. 858,UR,17,72,True,36.5,357.0,Language,43,12,False,True,True,False
s112,Reality Show,Legend of The Night Agent Reality,Director 1931,"Actor 4897, Actor 1294, Actor 6469, Actor 569, Actor 8227, Actor 9359, Actor 8468, Actor 9364",China,1995,TV-MA,1 Season,"Documentaries, TV Thrillers",Spanish,5.0,68.8,2022-06-03,67.8,529.1,294.7,3.6,45339,9.0,28 min,Production Co. 828,TV-MA,12,16,True,40.6,350.0,,41,5,False,False,True,True
s113,Animated Series,Legend of The Diplomat Animated Returns,Director 4258,"Actor 203, Actor 9627, Actor 8562, Actor 6875, Actor 1844, Actor 6791, Actor 2452, Actor 2429",Israel,2011,TV-Y7,1 Season,Cult Movies,Hindi,7.0,23.8,2019-02-05,114.6,497.0,44.9,4.1,147524,7.0,65 min,Production Co. 293,TV-Y7,34,44,False,89.1,336.0,,31,2,True,False,False,True
s114,Movie,The Last Blonde Returns,Director 1947,Actor 7786,Ireland,2007,NR,61 min,"TV Comedies, Anime, Thrillers",Polish,7.2,68.6,2023-09-29,286.3,478.1,235.6,5.0,79464,,,Production Co. 319,NR,17,62,True,74.8,,Nudity,48,15,False,False,False,True
s115,TV Show,Return of Sex Education Forever,Director 4232,"Actor 6127, Actor 921, Actor 8443, Actor 2605, Actor 1076, Actor 5098, Actor 8304, Actor 6610, Actor 2223, Actor 8590, Actor 9318, Actor 475, Actor 2847, Actor 3159",Israel,2008,TV-Y7,9 Seasons,"Classic Movies, Music & Musicals",Norwegian,5.4,96.1,2021-06-07,83.2,147.0,29.8,3.3,8689,18.0,18 min,Production Co. 941,TV-Y7,23,25,False,62.6,238.0,,60,4,True,True,False,False
s116,TV Show,Chronicles of One Piece,Director 4517,"Actor 5641, Actor 2680, Actor 4238, Actor 1481, Actor 4671, Actor 450",United Kingdom,2006,TV-G,9 Seasons,"Classic Movies, Horror Movies, LGBTQ Movies, Reality TV",Arabic,6.3,56.6,2022-07-31,137.0,355.4,104.9,4.3,59031,25.0,28 min,Production Co. 276,TV-G,26,65,True,44.1,,,1,16,True,True,True,True
s117,Limited Series,Legend of The Queen's Gambit Chronicles: The Final Chapter,Director 2256,"Actor 6169, Actor 5714, Actor 7521, Actor 4129, Actor 3576, Actor 7647, Actor 4951",Philippines,2016,R,1 Season,"Cult Movies, Action & Adventure, Medical Dramas, TV Comedies",Mandarin,8.7,49.0,2023-12-29,39.3,373.5,127.3,3.3,147202,24.0,53 min,Production Co. 624,R,18,38,True,110.5,173.0,,21,28,False,False,False,True
s118,TV Show,Legend of House of Cards: A New Beginning,Director 3311,"Actor 5237, Actor 2293, Actor 418, Actor 8149, Actor 4844, Actor 4251, Actor 6858, Actor 6629, Actor 6362, Actor 579, Actor 9553",South Africa,1982,NC-17,10 Seasons,"Thrillers, Reality TV",Arabic,9.9,59.8,2022-09-23,108.7,1283.3,138.3,5.0,140171,24.0,65 min,Production Co. 488,NC-17,22,64,False,66.8,,Smoking,12,10,True,False,True,False
s119,Documentary,Beyond the My Octopus Teacher: The Reckoning,Director 2911,"Actor 5032, Actor 6890, Actor 5429, Actor 6090",Argentina,2017,UR,2 Seasons,"Sports Movies, Docuseries, Documentaries",German,2.4,81.6,2018-06-29,22.2,209.2,57.4,4.9,123368,,,Production Co. 55,UR,40,74,True,24.6,100.0,,44,13,False,False,True,True
s120,Movie,Chronicles of Enola Holmes,Director 2592,"Actor 2955, Actor 1325, Actor 7989, Actor 5450, Actor 2898, Actor 5135, Actor 951, Actor 78, Actor 7407, Actor 4482, Actor 3431, Actor 2763, Actor 9442, Actor 2596",Netherlands,2006,TV-Y,137 min,"Crime TV Shows, Dramas, TV Sci-Fi & Fantasy, TV Horror",Mandarin,8.0,74.3,2017-08-09,332.6,732.3,358.4,2.8,112486,,,Production Co. 989,TV-Y,30,49,True,132.0,103.0,Violence,58,11,True,True,True,True
s121,Reality Show,Beyond the Cobra Kai Reality: The Final Chapter,Director 842,"Actor 8247, Actor 9645, Actor 5016, Actor 2737, Actor 1070, Actor 750, Actor 4886",Canada,1998,PG-13,2 Seasons,"Docuseries, Legal Dramas, Thrillers",Thai,7.4,59.2,2017-06-12,82.6,421.7,159.3,5.0,113702,25.0,23 min,Production Co. 351,PG-13,31,45,True,106.7,465.0,Disturbing Images,2,8,True,True,True,True
s122,Movie,Chronicles of Lift 2 Forever,Director 2096,"Actor 8762, Actor 797, Actor 9731, Actor 786, Actor 1772, Actor 324, Actor 791, Actor 1898, Actor 6829, Actor 7280, Actor 6231, Actor 2025, Actor 8967",Belgium,2023,TV-G,211 min,"Historical Dramas, Faith & Spirituality, LGBTQ Movies",Finnish,5.9,84.8,2023-03-07,99.3,41.2,32.2,3.0,2459,,,Production Co. 309,TV-G,26,26,False,43.8,359.0,,58,4,True,False,True,True
s123,Stand-up Comedy,Chronicles of Ali Wong: Baby Cobra: The Final Chapter,Director 1653,"Actor 6714, Actor 4840, Actor 2628, Actor 646, Actor 8981, Actor 8133",Brazil,1985,TV-G,166 min,"Historical Dramas, Thrillers",Turkish,6.7,66.9,2021-11-12,74.1,478.4,224.9,3.9,61494,,,Production Co. 3,TV-G,0,11,True,65.4,,Adult Content,6,25,True,True,False,True
